State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Gujarat,RAJKOT,2003,Rabi       ,Wheat,61900,249400
Gujarat,RAJKOT,2003,Summer     ,Groundnut,1500,2400
Gujarat,RAJKOT,2003,Whole Year ,Dry chillies,300,400
Gujarat,RAJKOT,2003,Whole Year ,Garlic,5900,44200
Gujarat,RAJKOT,2003,Whole Year ,Onion,3700,119300
Gujarat,RAJKOT,2004,Kharif     ,Arhar/Tur,700,600
Gujarat,RAJKOT,2004,Kharif     ,Bajra,32800,39000
Gujarat,RAJKOT,2004,Kharif     ,Castor seed,9800,30400
Gujarat,RAJKOT,2004,Kharif     ,Cotton(lint),202800,1068300
Gujarat,RAJKOT,2004,Kharif     ,Groundnut,419800,329900
Gujarat,RAJKOT,2004,Kharif     ,Jowar,7400,7100
Gujarat,RAJKOT,2004,Kharif     ,Maize,100,100
Gujarat,RAJKOT,2004,Kharif     ,Moong(Green Gram),5800,3400
Gujarat,RAJKOT,2004,Kharif     ,Moth,600,200
Gujarat,RAJKOT,2004,Kharif     ,Other Kharif pulses,700,200
Gujarat,RAJKOT,2004,Kharif     ,Sesamum,33500,7200
Gujarat,RAJKOT,2004,Kharif     ,Urad,3900,2700
Gujarat,RAJKOT,2004,Rabi       ,Gram,4800,3600
Gujarat,RAJKOT,2004,Rabi       ,Rapeseed &Mustard,1100,1500
Gujarat,RAJKOT,2004,Rabi       ,Wheat,36200,128400
Gujarat,RAJKOT,2004,Summer     ,Bajra,100,100
Gujarat,RAJKOT,2004,Summer     ,Groundnut,400,800
Gujarat,RAJKOT,2004,Whole Year ,Dry chillies,300,400
Gujarat,RAJKOT,2004,Whole Year ,Garlic,6800,50300
Gujarat,RAJKOT,2004,Whole Year ,Onion,5300,157900
Gujarat,RAJKOT,2005,Kharif     ,Arhar/Tur,500,500
Gujarat,RAJKOT,2005,Kharif     ,Bajra,34700,59000
Gujarat,RAJKOT,2005,Kharif     ,Castor seed,6400,20900
Gujarat,RAJKOT,2005,Kharif     ,Cotton(lint),221000,1334800
Gujarat,RAJKOT,2005,Kharif     ,Groundnut,381200,811100
Gujarat,RAJKOT,2005,Kharif     ,Jowar,1400,700
Gujarat,RAJKOT,2005,Kharif     ,Maize,400,700
Gujarat,RAJKOT,2005,Kharif     ,Moong(Green Gram),6400,3700
Gujarat,RAJKOT,2005,Kharif     ,Moth,500,300
Gujarat,RAJKOT,2005,Kharif     ,Other Cereals & Millets,200,
Gujarat,RAJKOT,2005,Kharif     ,Other Kharif pulses,900,400
Gujarat,RAJKOT,2005,Kharif     ,Sesamum,31400,13300
Gujarat,RAJKOT,2005,Kharif     ,Urad,3200,2500
Gujarat,RAJKOT,2005,Rabi       ,Gram,7400,8100
Gujarat,RAJKOT,2005,Rabi       ,Other  Rabi pulses,100,100
Gujarat,RAJKOT,2005,Rabi       ,Rapeseed &Mustard,1000,1500
Gujarat,RAJKOT,2005,Rabi       ,Wheat,73700,268700
Gujarat,RAJKOT,2005,Summer     ,Bajra,100,300
Gujarat,RAJKOT,2005,Summer     ,Groundnut,800,1400
Gujarat,RAJKOT,2005,Whole Year ,Dry chillies,400,500
Gujarat,RAJKOT,2005,Whole Year ,Garlic,9400,64300
Gujarat,RAJKOT,2005,Whole Year ,Onion,8200,252700
Gujarat,RAJKOT,2005,Whole Year ,Sugarcane,100,10000
Gujarat,RAJKOT,2006,Kharif     ,Arhar/Tur,500,400
Gujarat,RAJKOT,2006,Kharif     ,Bajra,29900,20400
Gujarat,RAJKOT,2006,Kharif     ,Castor seed,5200,16400
Gujarat,RAJKOT,2006,Kharif     ,Cotton(lint),310000,1538800
Gujarat,RAJKOT,2006,Kharif     ,Groundnut,402200,195000
Gujarat,RAJKOT,2006,Kharif     ,Jowar,700,400
Gujarat,RAJKOT,2006,Kharif     ,Maize,800,200
Gujarat,RAJKOT,2006,Kharif     ,Moong(Green Gram),3400,1300
Gujarat,RAJKOT,2006,Kharif     ,Moth,500,100
Gujarat,RAJKOT,2006,Kharif     ,Other Cereals & Millets,200,100
Gujarat,RAJKOT,2006,Kharif     ,Other Kharif pulses,1100,700
Gujarat,RAJKOT,2006,Kharif     ,Sesamum,20100,3800
Gujarat,RAJKOT,2006,Kharif     ,Urad,2700,1200
Gujarat,RAJKOT,2006,Rabi       ,Gram,10000,12000
Gujarat,RAJKOT,2006,Rabi       ,Rapeseed &Mustard,400,500
Gujarat,RAJKOT,2006,Rabi       ,Wheat,84200,305600
Gujarat,RAJKOT,2006,Summer     ,Bajra,600,1300
Gujarat,RAJKOT,2006,Summer     ,Groundnut,2100,3600
Gujarat,RAJKOT,2006,Whole Year ,Dry chillies,100,100
Gujarat,RAJKOT,2006,Whole Year ,Garlic,8200,48900
Gujarat,RAJKOT,2006,Whole Year ,Onion,6300,186600
Gujarat,RAJKOT,2006,Whole Year ,Sugarcane,300,27000
Gujarat,RAJKOT,2007,Kharif     ,Arhar/Tur,400,500
Gujarat,RAJKOT,2007,Kharif     ,Bajra,18100,27300
Gujarat,RAJKOT,2007,Kharif     ,Castor seed,5300,16100
Gujarat,RAJKOT,2007,Kharif     ,Cotton(lint),281800,1487300
Gujarat,RAJKOT,2007,Kharif     ,Groundnut,382400,800900
Gujarat,RAJKOT,2007,Kharif     ,Jowar,1800,2400
Gujarat,RAJKOT,2007,Kharif     ,Maize,700,1000
Gujarat,RAJKOT,2007,Kharif     ,Moong(Green Gram),3300,2000
Gujarat,RAJKOT,2007,Kharif     ,Moth,400,200
Gujarat,RAJKOT,2007,Kharif     ,Other Kharif pulses,500,300
Gujarat,RAJKOT,2007,Kharif     ,Sesamum,18100,7700
Gujarat,RAJKOT,2007,Kharif     ,Urad,2500,1600
Gujarat,RAJKOT,2007,Rabi       ,Gram,9700,10800
Gujarat,RAJKOT,2007,Rabi       ,Jowar,4500,4400
Gujarat,RAJKOT,2007,Rabi       ,Rapeseed &Mustard,300,500
Gujarat,RAJKOT,2007,Rabi       ,Wheat,90900,342400
Gujarat,RAJKOT,2007,Summer     ,Bajra,400,800
Gujarat,RAJKOT,2007,Summer     ,Groundnut,5100,8800
Gujarat,RAJKOT,2007,Whole Year ,Dry chillies,600,700
Gujarat,RAJKOT,2007,Whole Year ,Garlic,10900,78800
Gujarat,RAJKOT,2007,Whole Year ,Onion,6900,223400
Gujarat,RAJKOT,2007,Whole Year ,Sugarcane,200,18000
Gujarat,RAJKOT,2008,Kharif     ,Arhar/Tur,600,600
Gujarat,RAJKOT,2008,Kharif     ,Bajra,12900,12700
Gujarat,RAJKOT,2008,Kharif     ,Castor seed,4600,10700
Gujarat,RAJKOT,2008,Kharif     ,Cotton(lint),245000,1122600
Gujarat,RAJKOT,2008,Kharif     ,Groundnut,382600,368100
Gujarat,RAJKOT,2008,Kharif     ,Jowar,2800,3500
Gujarat,RAJKOT,2008,Kharif     ,Maize,800,1100
Gujarat,RAJKOT,2008,Kharif     ,Moong(Green Gram),2800,1200
Gujarat,RAJKOT,2008,Kharif     ,Moth,600,100
Gujarat,RAJKOT,2008,Kharif     ,Other Kharif pulses,1000,600
Gujarat,RAJKOT,2008,Kharif     ,Sesamum,16600,5600
Gujarat,RAJKOT,2008,Kharif     ,Urad,2300,1400
Gujarat,RAJKOT,2008,Rabi       ,Gram,7700,14400
Gujarat,RAJKOT,2008,Rabi       ,Jowar,200,200
Gujarat,RAJKOT,2008,Rabi       ,Onion,5800,161200
Gujarat,RAJKOT,2008,Rabi       ,Rapeseed &Mustard,200,200
Gujarat,RAJKOT,2008,Rabi       ,Wheat,97000,317800
Gujarat,RAJKOT,2008,Summer     ,Bajra,400,900
Gujarat,RAJKOT,2008,Summer     ,Groundnut,4200,7800
Gujarat,RAJKOT,2008,Whole Year ,Dry chillies,100,100
Gujarat,RAJKOT,2008,Whole Year ,Garlic,9500,63300
Gujarat,RAJKOT,2008,Whole Year ,Guar seed,400,100
Gujarat,RAJKOT,2008,Whole Year ,Sugarcane,200,17000
Gujarat,RAJKOT,2009,Kharif     ,Arhar/Tur,600,500
Gujarat,RAJKOT,2009,Kharif     ,Bajra,17500,19300
Gujarat,RAJKOT,2009,Kharif     ,Castor seed,14800,54700
Gujarat,RAJKOT,2009,Kharif     ,Cotton(lint),287200,1265600
Gujarat,RAJKOT,2009,Kharif     ,Groundnut,366500,98600
Gujarat,RAJKOT,2009,Kharif     ,Jowar,3100,3100
Gujarat,RAJKOT,2009,Kharif     ,Maize,900,900
Gujarat,RAJKOT,2009,Kharif     ,Moong(Green Gram),6400,2000
Gujarat,RAJKOT,2009,Kharif     ,Moth,1000,300
Gujarat,RAJKOT,2009,Kharif     ,Other Kharif pulses,1000,700
Gujarat,RAJKOT,2009,Kharif     ,Sesamum,19700,8000
Gujarat,RAJKOT,2009,Kharif     ,Urad,5400,3100
Gujarat,RAJKOT,2009,Rabi       ,Gram,4900,6900
Gujarat,RAJKOT,2009,Rabi       ,Jowar,300,300
Gujarat,RAJKOT,2009,Rabi       ,Onion,3100,95700
Gujarat,RAJKOT,2009,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,RAJKOT,2009,Rabi       ,Wheat,40600,154200
Gujarat,RAJKOT,2009,Summer     ,Bajra,400,800
Gujarat,RAJKOT,2009,Summer     ,Groundnut,900,1700
Gujarat,RAJKOT,2009,Whole Year ,Dry chillies,100,100
Gujarat,RAJKOT,2009,Whole Year ,Garlic,4800,31800
Gujarat,RAJKOT,2009,Whole Year ,Sugarcane,200,14000
Gujarat,RAJKOT,2010,Kharif     ,Arhar/Tur,1000,1000
Gujarat,RAJKOT,2010,Kharif     ,Bajra,6800,8700
Gujarat,RAJKOT,2010,Kharif     ,Castor seed,12900,22400
Gujarat,RAJKOT,2010,Kharif     ,Cotton(lint),356900,1657900
Gujarat,RAJKOT,2010,Kharif     ,Groundnut,306200,624300
Gujarat,RAJKOT,2010,Kharif     ,Jowar,2200,2300
Gujarat,RAJKOT,2010,Kharif     ,Maize,6000,9700
Gujarat,RAJKOT,2010,Kharif     ,Moong(Green Gram),5400,2100
Gujarat,RAJKOT,2010,Kharif     ,Moth,900,600
Gujarat,RAJKOT,2010,Kharif     ,Other Kharif pulses,1900,1000
Gujarat,RAJKOT,2010,Kharif     ,other oilseeds,600,200
Gujarat,RAJKOT,2010,Kharif     ,Sesamum,19600,4300
Gujarat,RAJKOT,2010,Kharif     ,Urad,5300,3300
Gujarat,RAJKOT,2010,Rabi       ,Gram,8800,12100
Gujarat,RAJKOT,2010,Rabi       ,Rapeseed &Mustard,500,700
Gujarat,RAJKOT,2010,Rabi       ,Wheat,170200,678300
Gujarat,RAJKOT,2010,Summer     ,Bajra,1000,2600
Gujarat,RAJKOT,2010,Summer     ,Groundnut,15000,26700
Gujarat,RAJKOT,2010,Summer     ,Moong(Green Gram),700,400
Gujarat,RAJKOT,2010,Summer     ,Sesamum,9700,4700
Gujarat,RAJKOT,2010,Summer     ,Urad,100,100
Gujarat,RAJKOT,2010,Whole Year ,Garlic,8900,56200
Gujarat,RAJKOT,2010,Whole Year ,Onion,8600,249800
Gujarat,RAJKOT,2010,Whole Year ,Sugarcane,200,14000
Gujarat,RAJKOT,2011,Kharif     ,Arhar/Tur,900,1000
Gujarat,RAJKOT,2011,Kharif     ,Bajra,4700,6000
Gujarat,RAJKOT,2011,Kharif     ,Castor seed,16000,46200
Gujarat,RAJKOT,2011,Kharif     ,Cotton(lint),387100,1823100
Gujarat,RAJKOT,2011,Kharif     ,Groundnut,272600,366800
Gujarat,RAJKOT,2011,Kharif     ,Jowar,100,100
Gujarat,RAJKOT,2011,Kharif     ,Moong(Green Gram),4700,2800
Gujarat,RAJKOT,2011,Kharif     ,Moth,400,300
Gujarat,RAJKOT,2011,Kharif     ,Other Kharif pulses,500,200
Gujarat,RAJKOT,2011,Kharif     ,Sesamum,24200,4900
Gujarat,RAJKOT,2011,Kharif     ,Urad,3300,2600
Gujarat,RAJKOT,2011,Rabi       ,Gram,10700,15300
Gujarat,RAJKOT,2011,Rabi       ,Onion,11400,340500
Gujarat,RAJKOT,2011,Rabi       ,Other Cereals & Millets,100,100
Gujarat,RAJKOT,2011,Rabi       ,Rapeseed &Mustard,500,800
Gujarat,RAJKOT,2011,Rabi       ,Wheat,113800,451500
Gujarat,RAJKOT,2011,Summer     ,Bajra,1100,2900
Gujarat,RAJKOT,2011,Summer     ,Groundnut,15000,29700
Gujarat,RAJKOT,2011,Summer     ,Moong(Green Gram),600,300
Gujarat,RAJKOT,2011,Summer     ,Onion,1400,38900
Gujarat,RAJKOT,2011,Summer     ,Sesamum,6400,3100
Gujarat,RAJKOT,2011,Summer     ,Urad,100,100
Gujarat,RAJKOT,2011,Whole Year ,Garlic,11600,80100
Gujarat,RAJKOT,2011,Whole Year ,Potato,100,1300
Gujarat,RAJKOT,2011,Whole Year ,Sugarcane,100,5000
Gujarat,RAJKOT,2012,Kharif     ,Arhar/Tur,800,800
Gujarat,RAJKOT,2012,Kharif     ,Bajra,4100,300
Gujarat,RAJKOT,2012,Kharif     ,Castor seed,26700,22500
Gujarat,RAJKOT,2012,Kharif     ,Cotton(lint),306300,488900
Gujarat,RAJKOT,2012,Kharif     ,Groundnut,316900,25600
Gujarat,RAJKOT,2012,Kharif     ,Maize,400,600
Gujarat,RAJKOT,2012,Kharif     ,Moong(Green Gram),800,100
Gujarat,RAJKOT,2012,Kharif     ,Moth,100,100
Gujarat,RAJKOT,2012,Kharif     ,Other Kharif pulses,700,200
Gujarat,RAJKOT,2012,Kharif     ,Sesamum,20900,200
Gujarat,RAJKOT,2012,Kharif     ,Urad,1100,400
Gujarat,RAJKOT,2012,Rabi       ,Gram,2100,3100
Gujarat,RAJKOT,2012,Rabi       ,Onion,900,24200
Gujarat,RAJKOT,2012,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,RAJKOT,2012,Rabi       ,Wheat,7200,25700
Gujarat,RAJKOT,2012,Summer     ,Bajra,100,200
Gujarat,RAJKOT,2012,Summer     ,Groundnut,300,400
Gujarat,RAJKOT,2012,Summer     ,Moong(Green Gram),100,100
Gujarat,RAJKOT,2012,Summer     ,Onion,100,1900
Gujarat,RAJKOT,2012,Summer     ,Sesamum,200,9900
Gujarat,RAJKOT,2012,Whole Year ,Dry chillies,100,100
Gujarat,RAJKOT,2012,Whole Year ,Garlic,900,4500
Gujarat,RAJKOT,2012,Whole Year ,Guar seed,1400,800
Gujarat,SABAR KANTHA,1997,Kharif     ,Arhar/Tur,46200,46700
Gujarat,SABAR KANTHA,1997,Kharif     ,Bajra,14600,6000
Gujarat,SABAR KANTHA,1997,Kharif     ,Dry chillies,200,300
Gujarat,SABAR KANTHA,1997,Kharif     ,Groundnut,39400,35300
Gujarat,SABAR KANTHA,1997,Kharif     ,Jowar,5400,4300
Gujarat,SABAR KANTHA,1997,Kharif     ,Moong(Green Gram),13800,6600
Gujarat,SABAR KANTHA,1997,Kharif     ,Moth,200,100
Gujarat,SABAR KANTHA,1997,Kharif     ,Other Kharif pulses,1300,700
Gujarat,SABAR KANTHA,1997,Kharif     ,Urad,38900,28000
Gujarat,SABAR KANTHA,1997,Rabi       ,Gram,4400,3800
Gujarat,SABAR KANTHA,1997,Rabi       ,Rapeseed &Mustard,17800,23200
Gujarat,SABAR KANTHA,1997,Rabi       ,Wheat,65000,156500
Gujarat,SABAR KANTHA,1997,Summer     ,Bajra,16200,30200
Gujarat,SABAR KANTHA,1997,Summer     ,Groundnut,9400,15200
Gujarat,SABAR KANTHA,1997,Whole Year ,Castor seed,44700,78300
Gujarat,SABAR KANTHA,1997,Whole Year ,Cotton(lint),23900,56400
Gujarat,SABAR KANTHA,1997,Whole Year ,Garlic,100,600
Gujarat,SABAR KANTHA,1997,Whole Year ,Maize,120100,223200
Gujarat,SABAR KANTHA,1997,Whole Year ,Potato,4200,92200
Gujarat,SABAR KANTHA,1997,Whole Year ,Pulses total,100400,821
Gujarat,SABAR KANTHA,1997,Whole Year ,Rice,29800,54900
Gujarat,SABAR KANTHA,1997,Whole Year ,Sesamum,6100,3200
Gujarat,SABAR KANTHA,1997,Whole Year ,Sugarcane,500,37000
Gujarat,SABAR KANTHA,1997,Whole Year ,Tobacco,100,200
Gujarat,SABAR KANTHA,1998,Kharif     ,Arhar/Tur,51000,55600
Gujarat,SABAR KANTHA,1998,Kharif     ,Bajra,14100,7500
Gujarat,SABAR KANTHA,1998,Kharif     ,Castor seed,49700,101500
Gujarat,SABAR KANTHA,1998,Kharif     ,Cotton(lint),35400,95000
Gujarat,SABAR KANTHA,1998,Kharif     ,Groundnut,36100,42600
Gujarat,SABAR KANTHA,1998,Kharif     ,Jowar,2300,1900
Gujarat,SABAR KANTHA,1998,Kharif     ,Maize,122100,243600
Gujarat,SABAR KANTHA,1998,Kharif     ,Moong(Green Gram),15200,7900
Gujarat,SABAR KANTHA,1998,Kharif     ,Moth,100,
Gujarat,SABAR KANTHA,1998,Kharif     ,Other Kharif pulses,1100,300
Gujarat,SABAR KANTHA,1998,Kharif     ,Rice,30900,51800
Gujarat,SABAR KANTHA,1998,Kharif     ,Sesamum,6700,4800
Gujarat,SABAR KANTHA,1998,Kharif     ,Urad,36700,26400
Gujarat,SABAR KANTHA,1998,Rabi       ,Gram,4500,4200
Gujarat,SABAR KANTHA,1998,Rabi       ,Rapeseed &Mustard,13500,20400
Gujarat,SABAR KANTHA,1998,Rabi       ,Wheat,78000,189900
Gujarat,SABAR KANTHA,1998,Summer     ,Bajra,14800,35800
Gujarat,SABAR KANTHA,1998,Summer     ,Groundnut,12000,19300
Gujarat,SABAR KANTHA,1998,Whole Year ,Banana,100,3600
Gujarat,SABAR KANTHA,1998,Whole Year ,Dry chillies,100,100
Gujarat,SABAR KANTHA,1998,Whole Year ,Oilseeds total,118000,188600
Gujarat,SABAR KANTHA,1998,Whole Year ,Onion,200,6900
Gujarat,SABAR KANTHA,1998,Whole Year ,Potato,5400,129500
Gujarat,SABAR KANTHA,1998,Whole Year ,Pulses total,108600,94400
Gujarat,SABAR KANTHA,1998,Whole Year ,Sugarcane,600,38000
Gujarat,SABAR KANTHA,1998,Whole Year ,Tobacco,600,1100
Gujarat,SABAR KANTHA,1999,Kharif     ,Arhar/Tur,45300,35600
Gujarat,SABAR KANTHA,1999,Kharif     ,Bajra,6900,3500
Gujarat,SABAR KANTHA,1999,Kharif     ,Castor seed,50000,76500
Gujarat,SABAR KANTHA,1999,Kharif     ,Cotton(lint),34800,51500
Gujarat,SABAR KANTHA,1999,Kharif     ,Groundnut,32500,30400
Gujarat,SABAR KANTHA,1999,Kharif     ,Maize,117700,178300
Gujarat,SABAR KANTHA,1999,Kharif     ,Moong(Green Gram),7700,3300
Gujarat,SABAR KANTHA,1999,Kharif     ,Moth,100,0
Gujarat,SABAR KANTHA,1999,Kharif     ,Other Kharif pulses,400,200
Gujarat,SABAR KANTHA,1999,Kharif     ,Rice,36900,69000
Gujarat,SABAR KANTHA,1999,Kharif     ,Sesamum,6200,3500
Gujarat,SABAR KANTHA,1999,Kharif     ,Urad,25700,9700
Gujarat,SABAR KANTHA,1999,Rabi       ,Gram,3500,1000
Gujarat,SABAR KANTHA,1999,Rabi       ,Rapeseed &Mustard,11500,14800
Gujarat,SABAR KANTHA,1999,Rabi       ,Wheat,48900,90000
Gujarat,SABAR KANTHA,1999,Summer     ,Bajra,9100,17100
Gujarat,SABAR KANTHA,1999,Summer     ,Groundnut,8300,10100
Gujarat,SABAR KANTHA,1999,Whole Year ,Dry chillies,200,200
Gujarat,SABAR KANTHA,1999,Whole Year ,Garlic,100,300
Gujarat,SABAR KANTHA,1999,Whole Year ,Onion,100,3100
Gujarat,SABAR KANTHA,1999,Whole Year ,Potato,3300,68100
Gujarat,SABAR KANTHA,1999,Whole Year ,Sugarcane,600,40000
Gujarat,SABAR KANTHA,1999,Whole Year ,Tobacco,100,100
Gujarat,SABAR KANTHA,2000,Kharif     ,Arhar/Tur,40900,7700
Gujarat,SABAR KANTHA,2000,Kharif     ,Bajra,4100,2600
Gujarat,SABAR KANTHA,2000,Kharif     ,Castor seed,48500,41900
Gujarat,SABAR KANTHA,2000,Kharif     ,Cotton(lint),34700,39300
Gujarat,SABAR KANTHA,2000,Kharif     ,Groundnut,28500,19300
Gujarat,SABAR KANTHA,2000,Kharif     ,Maize,108800,93600
Gujarat,SABAR KANTHA,2000,Kharif     ,Moong(Green Gram),5600,2100
Gujarat,SABAR KANTHA,2000,Kharif     ,Moth,100,
Gujarat,SABAR KANTHA,2000,Kharif     ,Other Kharif pulses,1000,400
Gujarat,SABAR KANTHA,2000,Kharif     ,Rice,15000,15500
Gujarat,SABAR KANTHA,2000,Kharif     ,Sesamum,5500,1900
Gujarat,SABAR KANTHA,2000,Kharif     ,Urad,17700,3600
Gujarat,SABAR KANTHA,2000,Rabi       ,Gram,600,300
Gujarat,SABAR KANTHA,2000,Rabi       ,Rapeseed &Mustard,2900,3700
Gujarat,SABAR KANTHA,2000,Rabi       ,Wheat,21500,38000
Gujarat,SABAR KANTHA,2000,Summer     ,Bajra,5300,11400
Gujarat,SABAR KANTHA,2000,Summer     ,Groundnut,3600,4400
Gujarat,SABAR KANTHA,2000,Whole Year ,Dry chillies,100,100
Gujarat,SABAR KANTHA,2000,Whole Year ,Guar seed,11000,2400
Gujarat,SABAR KANTHA,2000,Whole Year ,Onion,100,1200
Gujarat,SABAR KANTHA,2000,Whole Year ,Potato,2100,37400
Gujarat,SABAR KANTHA,2000,Whole Year ,Sugarcane,400,28000
Gujarat,SABAR KANTHA,2000,Whole Year ,Tobacco,100,100
Gujarat,SABAR KANTHA,2001,Kharif     ,Arhar/Tur,49500,13000
Gujarat,SABAR KANTHA,2001,Kharif     ,Bajra,7300,5300
Gujarat,SABAR KANTHA,2001,Kharif     ,Castor seed,35000,24400
Gujarat,SABAR KANTHA,2001,Kharif     ,Cotton(lint),35100,51700
Gujarat,SABAR KANTHA,2001,Kharif     ,Groundnut,33300,29000
Gujarat,SABAR KANTHA,2001,Kharif     ,Maize,132400,284100
Gujarat,SABAR KANTHA,2001,Kharif     ,Moong(Green Gram),5600,1600
Gujarat,SABAR KANTHA,2001,Kharif     ,Moth,2600,900
Gujarat,SABAR KANTHA,2001,Kharif     ,Other Kharif pulses,2200,1000
Gujarat,SABAR KANTHA,2001,Kharif     ,Rice,17000,26700
Gujarat,SABAR KANTHA,2001,Kharif     ,Sesamum,7700,2500
Gujarat,SABAR KANTHA,2001,Kharif     ,Urad,18200,7600
Gujarat,SABAR KANTHA,2001,Rabi       ,Gram,1300,700
Gujarat,SABAR KANTHA,2001,Rabi       ,Rapeseed &Mustard,8700,7300
Gujarat,SABAR KANTHA,2001,Rabi       ,Wheat,30600,55200
Gujarat,SABAR KANTHA,2001,Summer     ,Bajra,4700,8300
Gujarat,SABAR KANTHA,2001,Summer     ,Groundnut,2600,3000
Gujarat,SABAR KANTHA,2001,Whole Year ,Dry chillies,100,100
Gujarat,SABAR KANTHA,2001,Whole Year ,Garlic,100,900
Gujarat,SABAR KANTHA,2001,Whole Year ,Guar seed,12400,5200
Gujarat,SABAR KANTHA,2001,Whole Year ,Onion,300,7000
Gujarat,SABAR KANTHA,2001,Whole Year ,Potato,3700,81700
Gujarat,SABAR KANTHA,2001,Whole Year ,Sugarcane,200,17000
Gujarat,SABAR KANTHA,2001,Whole Year ,Tobacco,100,100
Gujarat,SABAR KANTHA,2002,Kharif     ,Arhar/Tur,44700,5400
Gujarat,SABAR KANTHA,2002,Kharif     ,Bajra,9100,9800
Gujarat,SABAR KANTHA,2002,Kharif     ,Castor seed,33600,16200
Gujarat,SABAR KANTHA,2002,Kharif     ,Cotton(lint),31200,29100
Gujarat,SABAR KANTHA,2002,Kharif     ,Groundnut,34900,26900
Gujarat,SABAR KANTHA,2002,Kharif     ,Maize,143700,181000
Gujarat,SABAR KANTHA,2002,Kharif     ,Moong(Green Gram),7600,3000
Gujarat,SABAR KANTHA,2002,Kharif     ,Moth,100,
Gujarat,SABAR KANTHA,2002,Kharif     ,Other Kharif pulses,2400,900
Gujarat,SABAR KANTHA,2002,Kharif     ,Rice,8700,14000
Gujarat,SABAR KANTHA,2002,Kharif     ,Sesamum,9400,4900
Gujarat,SABAR KANTHA,2002,Kharif     ,Small millets,100,100
Gujarat,SABAR KANTHA,2002,Kharif     ,Urad,20800,6800
Gujarat,SABAR KANTHA,2002,Rabi       ,Gram,1000,400
Gujarat,SABAR KANTHA,2002,Rabi       ,Rapeseed &Mustard,2500,1200
Gujarat,SABAR KANTHA,2002,Rabi       ,Wheat,32800,53000
Gujarat,SABAR KANTHA,2002,Summer     ,Bajra,3900,5900
Gujarat,SABAR KANTHA,2002,Summer     ,Groundnut,1700,2400
Gujarat,SABAR KANTHA,2002,Whole Year ,Dry chillies,200,100
Gujarat,SABAR KANTHA,2002,Whole Year ,Garlic,100,400
Gujarat,SABAR KANTHA,2002,Whole Year ,Guar seed,12600,6300
Gujarat,SABAR KANTHA,2002,Whole Year ,Onion,100,3800
Gujarat,SABAR KANTHA,2002,Whole Year ,Potato,3400,60600
Gujarat,SABAR KANTHA,2002,Whole Year ,Sugarcane,100,7000
Gujarat,SABAR KANTHA,2003,Kharif     ,Arhar/Tur,34300,31400
Gujarat,SABAR KANTHA,2003,Kharif     ,Bajra,17800,14500
Gujarat,SABAR KANTHA,2003,Kharif     ,Castor seed,30400,38800
Gujarat,SABAR KANTHA,2003,Kharif     ,Cotton(lint),37700,140100
Gujarat,SABAR KANTHA,2003,Kharif     ,Groundnut,38800,57900
Gujarat,SABAR KANTHA,2003,Kharif     ,Jowar,300,300
Gujarat,SABAR KANTHA,2003,Kharif     ,Maize,146300,266700
Gujarat,SABAR KANTHA,2003,Kharif     ,Moong(Green Gram),13200,6700
Gujarat,SABAR KANTHA,2003,Kharif     ,Moth,200,100
Gujarat,SABAR KANTHA,2003,Kharif     ,Other Kharif pulses,2800,1100
Gujarat,SABAR KANTHA,2003,Kharif     ,Rice,6500,10900
Gujarat,SABAR KANTHA,2003,Kharif     ,Sesamum,8700,3800
Gujarat,SABAR KANTHA,2003,Kharif     ,Urad,16700,10600
Gujarat,SABAR KANTHA,2003,Rabi       ,Gram,2300,1300
Gujarat,SABAR KANTHA,2003,Rabi       ,Rapeseed &Mustard,4900,7100
Gujarat,SABAR KANTHA,2003,Rabi       ,Wheat,48600,121300
Gujarat,SABAR KANTHA,2003,Summer     ,Bajra,6800,15700
Gujarat,SABAR KANTHA,2003,Summer     ,Groundnut,4700,6100
Gujarat,SABAR KANTHA,2003,Whole Year ,Dry chillies,100,100
Gujarat,SABAR KANTHA,2003,Whole Year ,Garlic,200,1200
Gujarat,SABAR KANTHA,2003,Whole Year ,Guar seed,9000,8400
Gujarat,SABAR KANTHA,2003,Whole Year ,Onion,200,5700
Gujarat,SABAR KANTHA,2003,Whole Year ,Potato,3400,63000
Gujarat,SABAR KANTHA,2004,Kharif     ,Arhar/Tur,22800,15100
Gujarat,SABAR KANTHA,2004,Kharif     ,Bajra,14500,12400
Gujarat,SABAR KANTHA,2004,Kharif     ,Castor seed,36400,41200
Gujarat,SABAR KANTHA,2004,Kharif     ,Cotton(lint),86100,293200
Gujarat,SABAR KANTHA,2004,Kharif     ,Groundnut,44900,48500
Gujarat,SABAR KANTHA,2004,Kharif     ,Jowar,100,100
Gujarat,SABAR KANTHA,2004,Kharif     ,Maize,127300,143500
Gujarat,SABAR KANTHA,2004,Kharif     ,Moong(Green Gram),7400,3000
Gujarat,SABAR KANTHA,2004,Kharif     ,Moth,300,100
Gujarat,SABAR KANTHA,2004,Kharif     ,Other Kharif pulses,1300,500
Gujarat,SABAR KANTHA,2004,Kharif     ,Rice,9700,16800
Gujarat,SABAR KANTHA,2004,Kharif     ,Sesamum,7200,2200
